Country,Year,Product,Value,total emissions CO2 (KgCo2),Energy Type,consumption (GWh),iso_alpha
North Macedonia,2019,Coal-Peat and Manufactured Gases,225.0963,184578.966,Coal-Peat and Manufactured Gases,11909.485,MKD
North Macedonia,2019,Oil and Petroleum Products,8.6705,6242.76,Oil and Petroleum Products,12735.264000000001,MKD
North Macedonia,2019,Natural Gas,149.3666,73189.634,Natural Gas,2838.806,MKD
North Macedonia,2019,Combustible Renewables,4.2331,973.6130000000002,,,
North Macedonia,2019,Other Combustible Non-Renewables,0.0,0.0,,,
North Macedonia,2019,Geothermal,0.0,0.0,,,
North Macedonia,2019,Solar,2.7338,131.2224,Solar,61.221663,MKD
North Macedonia,2019,Other Renewables,0.0,0.0,Other Renewables,175.89998,MKD
North Macedonia,2019,Not Specified,0.0,,,,
North Macedonia,2019,Wind,8.8251,101.48865,Wind,268.35775,MKD
Romania,2019,Nuclear,909.8628,10918.3536,Nuclear,28532.404,ROU
Romania,2019,Hydro,1433.4426,34402.6224,Hydro,41070.877,ROU
Romania,2019,Coal-Peat and Manufactured Gases,1046.4264,858069.648,Coal-Peat and Manufactured Gases,57781.013,ROU
Romania,2019,Oil and Petroleum Products,22.7611,16387.992,Oil and Petroleum Products,120234.08,ROU
Romania,2019,Natural Gas,534.4429,261877.021,Natural Gas,107749.794,ROU
Romania,2019,Combustible Renewables,31.403,7222.69,,,
Romania,2019,Geothermal,0.0,0.0,,,
Romania,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Romania,2019,Solar,211.0918,10132.4064,Solar,4686.7585,ROU
Romania,2019,Other Renewables,0.0,0.0,Other Renewables,1609.3305,ROU
Romania,2019,Not Specified,0.0,,,,
Romania,2019,Wind,303.9251,3495.13865,Wind,17853.441,ROU
Serbia,2019,Nuclear,0.0,0.0,Nuclear,0.0,SRB
Serbia,2019,Hydro,693.6548,16647.715200000002,Hydro,,SRB
Serbia,2019,Coal-Peat and Manufactured Gases,1700.0252,1394020.664,Coal-Peat and Manufactured Gases,,SRB
Serbia,2019,Oil and Petroleum Products,1.4589,1050.408,Oil and Petroleum Products,,SRB
Serbia,2019,Natural Gas,44.0775,21597.975,Natural Gas,,SRB
Serbia,2019,Combustible Renewables,10.6887,2458.401,,,
Serbia,2019,Other Combustible Non-Renewables,0.4236,347.352,,,
Serbia,2019,Geothermal,0.0,0.0,,,
Serbia,2019,Solar,1.706,81.888,Solar,,SRB
Serbia,2019,Other Renewables,0.0,0.0,Other Renewables,,SRB
Serbia,2019,Not Specified,0.0,,,,
Serbia,2019,Wind,31.2365,359.21975,Wind,,SRB
Australia,2019,Nuclear,0.0,0.0,Nuclear,0.0,AUS
Australia,2019,Hydro,1725.6331,41415.1944,Hydro,36958.454000000005,AUS
Australia,2019,Coal-Peat and Manufactured Gases,12102.4212,9923985.384,Coal-Peat and Manufactured Gases,486391.6,AUS
Australia,2019,Oil and Petroleum Products,403.3012,290376.864,Oil and Petroleum Products,603783.6,AUS
Australia,2019,Natural Gas,4323.4253,2118478.397,Natural Gas,440570.4,AUS
Australia,2019,Combustible Renewables,243.0765,55907.595,,,
Australia,2019,Geothermal,0.0,0.0,,,
Australia,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Australia,2019,Solar,944.1228,45317.8944,Solar,48229.267,AUS
Australia,2019,Other Renewables,0.0,0.0,Other Renewables,11069.691,AUS
Australia,2019,Not Specified,0.0,,,,
Australia,2019,Wind,1533.8193,17638.921950000004,Wind,51326.828,AUS
Austria,2019,Nuclear,0.0,0.0,Nuclear,0.0,AUT
Austria,2019,Hydro,4991.3266,119791.83840000001,Hydro,107616.13,AUT
Austria,2019,Coal-Peat and Manufactured Gases,258.6928,212128.09599999996,Coal-Peat and Manufactured Gases,33944.68,AUT
Austria,2019,Oil and Petroleum Products,52.8784,38072.448,Oil and Petroleum Products,153201.05000000002,AUT
Austria,2019,Natural Gas,250.2001,122598.049,Natural Gas,89004.40999999999,AUT
Austria,2019,Combustible Renewables,377.8234,86899.382,,,
Austria,2019,Other Combustible Non-Renewables,55.6404,45625.128,,,
Austria,2019,Geothermal,0.016,0.608,,,
Austria,2019,Solar,248.4354,11924.8992,Solar,4486.67,AUT
Austria,2019,Other Renewables,0.0,0.0,Other Renewables,14901.927,AUT
Austria,2019,Not Specified,1.3185,,,,
Austria,2019,Wind,375.2572,4315.4578,Wind,19638.197,AUT
Belgium,2019,Nuclear,2899.6532,34795.83840000001,Nuclear,110091.576,BEL
Belgium,2019,Hydro,89.9338,2158.4112,Hydro,796.0636,BEL
Belgium,2019,Coal-Peat and Manufactured Gases,198.3077,162612.314,Coal-Peat and Manufactured Gases,35961.716,BEL
Belgium,2019,Oil and Petroleum Products,3.6135,2601.72,Oil and Petroleum Products,358856.13999999996,BEL
Belgium,2019,Natural Gas,1737.4465,851348.785,Natural Gas,173868.96,BEL
Belgium,2019,Combustible Renewables,449.012,103272.76,,,
Belgium,2019,Other Combustible Non-Renewables,86.9867,71329.094,,,
Belgium,2019,Geothermal,0.0,0.0,,,
Belgium,2019,Solar,602.7724,28933.0752,Solar,11209.473,BEL
Belgium,2019,Other Renewables,0.0,0.0,Other Renewables,16515.188,BEL
Belgium,2019,Not Specified,30.6706,,,,
Belgium,2019,Wind,559.4438,6433.603700000001,Wind,25714.964,BEL
Canada,2019,Nuclear,8614.0819,103368.9828,Nuclear,254196.29,CAN
Canada,2019,Hydro,26605.1139,638522.7336,Hydro,1006336.0,CAN
Canada,2019,Coal-Peat and Manufactured Gases,2955.9035,2423840.87,Coal-Peat and Manufactured Gases,169154.43,CAN
Canada,2019,Oil and Petroleum Products,325.0858,234061.776,Oil and Petroleum Products,1296550.3,CAN
Canada,2019,Natural Gas,4213.1489,2064442.961,Natural Gas,1186542.5,CAN
Canada,2019,Combustible Renewables,665.7312,153118.176,,,
Canada,2019,Other Combustible Non-Renewables,7.5329,6176.978,,,
Canada,2019,Geothermal,0.0,0.0,,,
Canada,2019,Solar,478.8833,22986.398400000002,Solar,10754.234999999999,CAN
Canada,2019,Other Renewables,0.0,0.0,Other Renewables,32902.954,CAN
Canada,2019,Not Specified,14.0,,,,
Canada,2019,Wind,1850.8326,21284.5749,Wind,86659.09999999999,CAN
Chile,2019,Nuclear,0.0,0.0,Nuclear,0.0,CHL
Chile,2019,Hydro,1746.6192,41918.8608,Hydro,56516.11,CHL
Chile,2019,Coal-Peat and Manufactured Gases,2626.7781,2153958.042,Coal-Peat and Manufactured Gases,87084.58,CHL
Chile,2019,Oil and Petroleum Products,17.7749,12797.928,Oil and Petroleum Products,210551.96000000002,CHL
Chile,2019,Natural Gas,1305.3044,639599.156,Natural Gas,65130.59,CHL
Chile,2019,Combustible Renewables,471.9439,108547.097,,,
Chile,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Chile,2019,Geothermal,17.8163,677.0193999999999,,,
Chile,2019,Solar,345.9346,16604.8608,Solar,16607.224,CHL
Chile,2019,Other Renewables,0.0,0.0,Other Renewables,25184.582,CHL
Chile,2019,Not Specified,0.0,,,,
Chile,2019,Wind,447.1022,5141.6753,Wind,12903.667000000001,CHL
Colombia,2019,Nuclear,0.0,0.0,Nuclear,0.0,COL
Colombia,2019,Hydro,4901.9759,117647.42160000002,Hydro,143494.41999999998,COL
Colombia,2019,Coal-Peat and Manufactured Gases,278.2656,228177.792,Coal-Peat and Manufactured Gases,53641.968,COL
Colombia,2019,Oil and Petroleum Products,219.1904,157817.088,Oil and Petroleum Products,219412.47999999998,COL
Colombia,2019,Natural Gas,913.9646,447842.654,Natural Gas,128707.73,COL
Colombia,2019,Combustible Renewables,127.1482,29244.086,,,
Colombia,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Colombia,2019,Geothermal,0.0,0.0,,,
Colombia,2019,Solar,11.9723,574.6704,Solar,348.10638,COL
Colombia,2019,Other Renewables,0.0,0.0,Other Renewables,7802.155,COL
Colombia,2019,Not Specified,0.0,,,,
Colombia,2019,Wind,6.4304,73.94959999999999,Wind,166.90972000000002,COL
Czech Republic,2019,Nuclear,2215.2313,26582.775599999997,Nuclear,76506.82999999999,CZE
Czech Republic,2019,Hydro,195.1125,4682.7,Hydro,5294.8103,CZE
Czech Republic,2019,Coal-Peat and Manufactured Gases,2111.3264,1731287.648,Coal-Peat and Manufactured Gases,167363.11000000002,CZE
Czech Republic,2019,Oil and Petroleum Products,10.8612,7820.064,Oil and Petroleum Products,117603.52,CZE
Czech Republic,2019,Natural Gas,407.0345,199446.905,Natural Gas,83249.5,CZE
Czech Republic,2019,Combustible Renewables,333.3652,76673.996,,,
Czech Republic,2019,Geothermal,0.0,0.0,,,
Czech Republic,2019,Other Combustible Non-Renewables,6.064,4972.48,,,
Czech Republic,2019,Solar,334.9518,16077.6864,Solar,6030.454,CZE
Czech Republic,2019,Other Renewables,0.0,0.0,Other Renewables,16058.878,CZE
Czech Republic,2019,Not Specified,7.0946,,,,
Czech Republic,2019,Wind,35.8277,412.01855,Wind,1845.2703,CZE
Denmark,2019,Nuclear,0.0,0.0,Nuclear,0.0,DNK
Denmark,2019,Hydro,0.7337,17.6088,Hydro,44.692772999999995,DNK
Denmark,2019,Coal-Peat and Manufactured Gases,23.2966,19103.212,Coal-Peat and Manufactured Gases,10575.360999999999,DNK
Denmark,2019,Oil and Petroleum Products,12.7376,9171.072,Oil and Petroleum Products,89638.176,DNK
Denmark,2019,Natural Gas,70.1815,34388.935,Natural Gas,28977.777,DNK
Denmark,2019,Combustible Renewables,195.3781,44936.963,,,
Denmark,2019,Other Combustible Non-Renewables,52.1229,42740.778,,,
Denmark,2019,Geothermal,0.0,0.0,,,
Denmark,2019,Solar,147.579,7083.792,Solar,2539.1517000000003,DNK
Denmark,2019,Other Renewables,0.0,0.0,Other Renewables,18971.735,DNK
Denmark,2019,Not Specified,0.0,,,,
Denmark,2019,Wind,979.0152,11258.6748,Wind,42570.515,DNK
Estonia,2019,Nuclear,0.0,0.0,Nuclear,0.0,EST
Estonia,2019,Hydro,0.7268,17.4432,Hydro,50.083607,EST
Estonia,2019,Coal-Peat and Manufactured Gases,215.398,176626.36,Coal-Peat and Manufactured Gases,35804.755999999994,EST
Estonia,2019,Oil and Petroleum Products,1.1288,812.736,Oil and Petroleum Products,15588.737500000001,EST
Estonia,2019,Natural Gas,1.5345,751.905,Natural Gas,4660.554,EST
Estonia,2019,Combustible Renewables,54.9498,12638.454,,,
Estonia,2019,Other Combustible Non-Renewables,2.583,2118.06,,,
Estonia,2019,Geothermal,0.0,0.0,,,
Estonia,2019,Solar,13.2725,637.08,Solar,193.74388000000002,EST
Estonia,2019,Other Renewables,0.0,0.0,Other Renewables,4350.9746,EST
Estonia,2019,Not Specified,0.0,,,,
Estonia,2019,Wind,40.2356,462.70939999999996,Wind,1810.913,EST
Finland,2019,Nuclear,1771.2202,21254.642399999997,Nuclear,60378.41,FIN
Finland,2019,Hydro,1259.6264,30231.033600000002,Hydro,32740.03,FIN
Finland,2019,Coal-Peat and Manufactured Gases,260.3333,213473.306,Coal-Peat and Manufactured Gases,41046.944,FIN
Finland,2019,Oil and Petroleum Products,18.4008,13248.576,Oil and Petroleum Products,109326.45999999999,FIN
Finland,2019,Natural Gas,67.3545,33003.705,Natural Gas,20338.333,FIN
Finland,2019,Combustible Renewables,793.7651,182565.973,,,
Finland,2019,Other Combustible Non-Renewables,34.8195,28551.99,,,
Finland,2019,Geothermal,0.0,0.0,,,
Finland,2019,Solar,26.3119,1262.9712,Solar,387.96777,FIN
Finland,2019,Other Renewables,0.0,0.0,Other Renewables,42430.965000000004,FIN
Finland,2019,Not Specified,18.6667,,,,
Finland,2019,Wind,438.8466,5046.735900000001,Wind,15881.063,FIN
France,2019,Nuclear,28560.705,342728.46,Nuclear,1009287.23,FRA
France,2019,Hydro,5844.3233,140263.7592,Hydro,147687.52000000002,FRA
France,2019,Coal-Peat and Manufactured Gases,210.3291,172469.862,Coal-Peat and Manufactured Gases,79423.06499999999,FRA
France,2019,Oil and Petroleum Products,447.2132,321993.504,Oil and Petroleum Products,872397.6,FRA
France,2019,Natural Gas,1782.3609,873356.841,Natural Gas,436620.4,FRA
France,2019,Combustible Renewables,548.2659,126101.157,,,
France,2019,Other Combustible Non-Renewables,188.9041,154901.362,,,
France,2019,Geothermal,9.6461,366.55180000000007,,,
France,2019,Solar,1439.9112,69115.7376,Solar,30703.510000000002,FRA
France,2019,Other Renewables,39.4248,946.1952,Other Renewables,28016.600000000002,FRA
France,2019,Not Specified,43.8947,,,,
France,2019,Wind,1922.9628,22114.0722,Wind,91245.125,FRA
Germany,2019,Nuclear,4565.8308,54789.9696,Nuclear,189890.3,DEU
Germany,2019,Hydro,2370.0803,56881.927200000006,Hydro,52010.37,DEU
Germany,2019,Coal-Peat and Manufactured Gases,10583.3764,8678368.648,Coal-Peat and Manufactured Gases,624217.8,DEU
Germany,2019,Oil and Petroleum Products,339.9593,244770.696,Oil and Petroleum Products,1292163.8,DEU
Germany,2019,Natural Gas,5609.6797,2748743.053,Natural Gas,892830.26,DEU
Germany,2019,Combustible Renewables,3817.6404,878057.292,,,
Germany,2019,Geothermal,12.9744,493.02719999999994,,,
Germany,2019,Other Combustible Non-Renewables,520.655,426937.1,,,
Germany,2019,Solar,6775.7965,325238.232,Solar,119201.31000000001,DEU
Germany,2019,Other Renewables,0.0,0.0,Other Renewables,160512.71,DEU
Germany,2019,Not Specified,125.9527,,,,
Germany,2019,Wind,6575.0843,75613.46945,Wind,331853.1,DEU
Greece,2019,Nuclear,0.0,0.0,Nuclear,0.0,GRC
Greece,2019,Hydro,385.3937,9249.4488,Hydro,10542.8295,GRC
Greece,2019,Coal-Peat and Manufactured Gases,889.3413,729259.866,Coal-Peat and Manufactured Gases,37175.343,GRC
Greece,2019,Oil and Petroleum Products,483.008,347765.76,Oil and Petroleum Products,177218.58000000002,GRC
Greece,2019,Natural Gas,1131.7924,554578.276,Natural Gas,57583.0,GRC
Greece,2019,Combustible Renewables,29.1398,6702.154,,,
Greece,2019,Other Combustible Non-Renewables,21.9202,17974.564,,,
Greece,2019,Geothermal,0.0,0.0,,,
Greece,2019,Solar,463.2409,22235.5632,Solar,11673.429499999998,GRC
Greece,2019,Other Renewables,0.0,0.0,Other Renewables,1283.3521,GRC
Greece,2019,Not Specified,0.0,,,,
Greece,2019,Wind,519.61,5975.515,Wind,19153.89,GRC
Hungary,2019,Nuclear,1201.2258,14414.7096,Nuclear,41199.978,HUN
Hungary,2019,Hydro,18.0366,432.8784,Hydro,577.2779999999999,HUN
Hungary,2019,Coal-Peat and Manufactured Gases,298.5802,244835.764,Coal-Peat and Manufactured Gases,21386.987999999998,HUN
Hungary,2019,Oil and Petroleum Products,8.1459,5865.047999999999,Oil and Petroleum Products,97931.39,HUN
Hungary,2019,Natural Gas,490.9006,240541.294,Natural Gas,98440.0,HUN
Hungary,2019,Combustible Renewables,165.5704,38081.192,,,
Hungary,2019,Geothermal,0.5665,21.527,,,
Hungary,2019,Other Combustible Non-Renewables,16.5029,13532.378,,,
Hungary,2019,Solar,190.4049,9139.4352,Solar,3946.0506,HUN
Hungary,2019,Other Renewables,0.0,0.0,Other Renewables,7154.569,HUN
Hungary,2019,Not Specified,8.5,,,,
Hungary,2019,Wind,31.658,364.067,Wind,1921.6238,HUN
Iceland,2019,Nuclear,0.0,0.0,Nuclear,0.0,ISL
Iceland,2019,Hydro,1076.1286,25827.0864,Hydro,35484.05,ISL
Iceland,2019,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,1305.5555000000002,ISL
Iceland,2019,Oil and Petroleum Products,0.117,84.24,Oil and Petroleum Products,11098.069000000001,ISL
Iceland,2019,Natural Gas,0.0,0.0,Natural Gas,,ISL
Iceland,2019,Combustible Renewables,0.0,0.0,,,
Iceland,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Iceland,2019,Geothermal,448.229,17032.702,,,
Iceland,2019,Solar,0.0,0.0,Solar,0.0,ISL
Iceland,2019,Other Renewables,0.0,0.0,Other Renewables,15222.690999999999,ISL
Iceland,2019,Not Specified,0.0,,,,
Iceland,2019,Wind,0.5251,6.0386500000000005,Wind,17.316194,ISL
Ireland,2019,Nuclear,0.0,0.0,Nuclear,0.0,IRL
Ireland,2019,Hydro,50.2057,1204.9368,Hydro,2337.0109,IRL
Ireland,2019,Coal-Peat and Manufactured Gases,252.2784,206868.288,Coal-Peat and Manufactured Gases,11740.788999999999,IRL
Ireland,2019,Oil and Petroleum Products,16.4097,11814.984,Oil and Petroleum Products,88716.35,IRL
Ireland,2019,Natural Gas,1422.2473,696901.177,Natural Gas,53158.844000000005,IRL
Ireland,2019,Combustible Renewables,69.8485,16065.155,,,
Ireland,2019,Geothermal,0.0,0.0,,,
Ireland,2019,Other Combustible Non-Renewables,20.0428,16435.096,,,
Ireland,2019,Solar,5.2386,251.4528,Solar,87.675,IRL
Ireland,2019,Other Renewables,0.0,0.0,Other Renewables,2728.6484,IRL
Ireland,2019,Not Specified,0.0,,,,
Ireland,2019,Wind,626.0922,7200.060300000001,Wind,26411.085,IRL
Italy,2019,Nuclear,0.0,0.0,Nuclear,0.0,ITA
Italy,2019,Hydro,6013.0072,144312.1728,Hydro,122194.45,ITA
Italy,2019,Coal-Peat and Manufactured Gases,1552.2667,1272858.694,Coal-Peat and Manufactured Gases,77534.42,ITA
Italy,2019,Oil and Petroleum Products,741.5655,533927.16,Oil and Petroleum Products,709052.0,ITA
Italy,2019,Natural Gas,10348.5668,5070797.732,Natural Gas,707906.1000000001,ITA
Italy,2019,Combustible Renewables,1447.7256,332976.888,,,
Italy,2019,Geothermal,467.9837,17783.3806,,,
Italy,2019,Other Combustible Non-Renewables,177.3756,145447.992,,,
Italy,2019,Solar,2929.9726,140638.68480000002,Solar,62443.287,ITA
Italy,2019,Other Renewables,0.0,0.0,Other Renewables,77814.09,ITA
Italy,2019,Not Specified,47.4488,,,,
Italy,2019,Wind,997.0199,11465.72885,Wind,53251.91499999999,ITA
Japan,2019,Nuclear,4755.1253,57061.5036,Nuclear,166024.55000000002,JPN
Japan,2019,Hydro,7809.9884,187439.7216,Hydro,194849.37,JPN
Japan,2019,Coal-Peat and Manufactured Gases,22765.5427,18667745.014,Coal-Peat and Manufactured Gases,1362593.8,JPN
Japan,2019,Oil and Petroleum Products,2041.0569,1469560.968,Oil and Petroleum Products,2112394.3,JPN
Japan,2019,Natural Gas,26979.0561,13219737.489,Natural Gas,1081232.8,JPN
Japan,2019,Combustible Renewables,1734.7985,399003.655,,,
Japan,2019,Geothermal,199.4382,7578.651599999999,,,
Japan,2019,Other Combustible Non-Renewables,1095.7287,898497.5339999999,,,
Japan,2019,Solar,7080.3453,339856.5744,Solar,177741.81999999998,JPN
Japan,2019,Other Renewables,0.0,0.0,Other Renewables,86268.22,JPN
Japan,2019,Not Specified,1564.063,,,,
Japan,2019,Wind,404.4591,4651.2796499999995,Wind,19651.531,JPN
Korea,2019,Nuclear,12914.6535,154975.842,Nuclear,369073.89999999997,KOR
Korea,2019,Hydro,476.9843,11447.623200000002,Hydro,7350.88,KOR
Korea,2019,Coal-Peat and Manufactured Gases,17094.8523,14017778.885999998,Coal-Peat and Manufactured Gases,955366.1,KOR
Korea,2019,Oil and Petroleum Products,614.8439,442687.608,Oil and Petroleum Products,1475317.0,KOR
Korea,2019,Natural Gas,9051.6655,4435316.095,Natural Gas,560338.26,KOR
Korea,2019,Combustible Renewables,559.4389,128670.947,,,
Korea,2019,Other Combustible Non-Renewables,56.4867,46319.094,,,
Korea,2019,Geothermal,0.0,0.0,,,
Korea,2019,Solar,1275.4099,61219.675200000005,Solar,37412.12,KOR
Korea,2019,Other Renewables,34.2781,822.6744,Other Renewables,42617.645000000004,KOR
Korea,2019,Not Specified,0.0,,,,
Korea,2019,Wind,102.5746,1179.6079000000002,Wind,7062.422299999999,KOR
Latvia,2019,Nuclear,0.0,0.0,Nuclear,0.0,LVA
Latvia,2019,Hydro,75.9961,1823.9063999999998,Hydro,5555.454,LVA
Latvia,2019,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,476.66666000000004,LVA
Latvia,2019,Oil and Petroleum Products,0.0,0.0,Oil and Petroleum Products,21895.447,LVA
Latvia,2019,Natural Gas,242.2927,118723.423,Natural Gas,13118.875,LVA
Latvia,2019,Combustible Renewables,61.9416,14246.568,,,
Latvia,2019,Other Combustible Non-Renewables,0.0,0.0,,,
Latvia,2019,Geothermal,0.0,0.0,,,
Latvia,2019,Solar,0.5666,27.1968,Solar,8.269056,LVA
Latvia,2019,Other Renewables,0.0,0.0,Other Renewables,2960.5139999999997,LVA
Latvia,2019,Not Specified,0.0,,,,
Latvia,2019,Wind,7.0226,80.75989999999999,Wind,405.93721999999997,LVA
Lithuania,2019,Nuclear,0.0,0.0,Nuclear,0.0,LTU
Lithuania,2019,Hydro,78.4642,1883.1408000000001,Hydro,910.4649999999999,LTU
Lithuania,2019,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,2308.5550000000003,LTU
Lithuania,2019,Oil and Petroleum Products,5.0306,3622.032,Oil and Petroleum Products,39038.98,LTU
Lithuania,2019,Natural Gas,31.8096,15586.704,Natural Gas,21571.56,LTU
Lithuania,2019,Combustible Renewables,28.9105,6649.415,,,
Lithuania,2019,Geothermal,0.0,0.0,,,
Lithuania,2019,Other Combustible Non-Renewables,4.044,3316.0799999999995,,,
Lithuania,2019,Solar,13.9665,670.392,Solar,240.13694999999998,LTU
Lithuania,2019,Other Renewables,0.0,0.0,Other Renewables,1702.0831999999998,LTU
Lithuania,2019,Not Specified,19.4625,,,,
Lithuania,2019,Wind,104.0257,1196.29555,Wind,3952.3768,LTU
Luxembourg,2019,Nuclear,0.0,0.0,Nuclear,0.0,LUX
Luxembourg,2019,Hydro,66.4494,1594.7856,Hydro,281.825,LUX
Luxembourg,2019,Coal-Peat and Manufactured Gases,0.0,0.0,Coal-Peat and Manufactured Gases,532.1655,LUX
Luxembourg,2019,Oil and Petroleum Products,0.0,0.0,Oil and Petroleum Products,35056.538,LUX
Luxembourg,2019,Natural Gas,8.5864,4207.336,Natural Gas,7955.588,LUX
Luxembourg,2019,Combustible Renewables,13.8072,3175.656,,,
Luxembourg,2019,Other Combustible Non-Renewables,6.8674,5631.268,,,
Luxembourg,2019,Geothermal,0.0,0.0,,,
Luxembourg,2019,Solar,20.044,962.112,Solar,343.6914,LUX
Luxembourg,2019,Other Renewables,0.0,0.0,Other Renewables,887.84474,LUX
Luxembourg,2019,Not Specified,0.0,,,,
Luxembourg,2019,Wind,15.7288,180.88119999999998,Wind,741.4541,LUX
Mexico,2019,Nuclear,956.3796,11476.555199999999,Nuclear,28304.321,MEX
Mexico,2019,Hydro,2735.7685,65658.444,Hydro,62215.35,MEX
Mexico,2019,Coal-Peat and Manufactured Gases,2178.0616,1786010.512,Coal-Peat and Manufactured Gases,150414.84,MEX
Mexico,2019,Oil and Petroleum Products,4296.8513,3093732.936,Oil and Petroleum Products,974051.5,MEX
Mexico,2019,Natural Gas,18040.0144,8839607.056,Natural Gas,933893.5,MEX
Mexico,2019,Combustible Renewables,116.8029,26864.667,,,
Mexico,2019,Geothermal,462.8267,17587.4146,,,
Mexico,2019,Other Combustible Non-Renewables,13.6343,11180.126,,,
Mexico,2019,Solar,825.3059,39614.68319999999,Solar,26265.673,MEX
Mexico,2019,Other Renewables,0.0,0.0,Other Renewables,19481.138000000003,MEX
Mexico,2019,Not Specified,1071.1667,,,,
